Date,Ticker,Market,CUR_MKT_CAP,EQY_INST_HOLD,EQY_SH_OUT,PX_LAST,ASSET_TURNOVER,BEST_PE_RATIO,BEST_PX_SALES_RATIO,BEST_SALES,BS_INVENTORIES,NUM_OF_EMPLOYEES,SALES_REV_TURN,bs_acct_payable,bs_accts_rec_excl_notes_rec
2020-11-30,MUV2 GR Equity,DAX,32671.0707,810.0,140.099,233.2,,9.609,,,,,,,
2020-11-30,NDA SS Equity,OMX,29047.249,486.0,4049.952,7.17225,,,,,,,,,
2020-11-30,NKE US Equity,DOW,176891.11,2874.0,1254.809,112.68195,1.2453,33.549,4.336,10202.69,5094.529,,9531.289,1801.9073,3106.0733
2020-11-30,PAH3 GR Equity,DAX,16390.5,461.0,153.125,53.52,,,,,,,,,
2020-11-30,PG US Equity,DOW,288056.61,3906.0,2479.606,116.17032,,22.273,4.417,,,,,,
2020-11-30,PUM GR Equity,DAX,12551.6265,486.0,150.825,83.22,,39.497,1.904,,,,,,
2020-11-30,QGEN US Equity,DAX,9234.9228,625.0,228.749,40.37142,,23.657,5.984,453.918,,,,,
2020-11-30,RWE GR Equity,DAX,23518.9333,582.0,676.22,34.78,,,,,,,,,
2020-11-30,SAND SS Equity,OMX,23618.5,563.0,1254.386,18.82873,,17.488,2.516,2392.765,,,,,
2020-11-30,SAP GR Equity,DAX,124938.8804,1225.0,1228.504,101.7,,19.457,4.319,6814.455,,,,,
2020-11-30,SCAB SS Equity,OMX,9538.3075,393.0,637.755,13.57216,,,,,,,,,
2020-11-30,SEBA SS Equity,OMX,19475.144,461.0,2170.019,8.87452,,,,,,,,,
2020-11-30,SHBA SS Equity,OMX,16904.221,502.0,1944.777,8.168,,9.602,3.736,,,,,,
2020-11-30,SHL GR Equity,DAX,41387.5,451.0,1075.0,38.5,,,,,,,,,
2020-11-30,SIE GR Equity,DAX,95251.0,1013.0,850.0,112.06,,16.264,1.585,13984.0,,,,,
2020-11-30,SINCH SS Equity,OMX,6484.1945,164.0,589.333,11.0026,,,,357.611,,,,,
2020-11-30,SKAB SS Equity,OMX,8376.8896,409.0,400.219,19.94955,,,,4629.835,,,,,
2020-11-30,SKFB SS Equity,OMX,9419.4285,457.0,423.93,20.67392,,14.28,1.183,1968.631,,,,,
2020-11-30,SRT3 GR Equity,DAX,27271.296,440.0,37.44,381.4,,70.761,9.664,716.0,,,,,
2020-11-30,SWEDA SS Equity,OMX,17199.873,437.0,1132.006,15.19416,,,3.789,,,,,,
2020-11-30,SWMA SS Equity,OMX,10968.118,452.0,1622.0,6.7621,,17.99,6.087,,,,,,
2020-11-30,SY1 GR Equity,DAX,14355.2207,566.0,135.427,106.0,,,3.717,913.667,,,,,
2020-11-30,TEL2B SS Equity,OMX,7452.979,427.0,667.783,10.79703,,,2.747,,,,,,
2020-11-30,TELIA SS Equity,OMX,14555.831,445.0,4089.632,3.5592,,,1.783,2129.357,,,,,
2020-11-30,TRV US Equity,DOW,27473.215,1575.0,253.309,108.45742,,11.492,0.948,7155.329,,,,,
2020-11-30,UNH US Equity,DOW,266961.99,3312.0,948.821,281.36189,,16.174,1.055,63125.111,,,,,
2020-11-30,V US Equity,DOW,388629.62,4054.0,1692.384,175.9662,,31.232,17.237,5511.213,,,,,
2020-11-30,VNA GR Equity,DAX,32414.0245,723.0,603.647,53.697,,21.565,12.443,630.0,,,,,
2020-11-30,VOLVB SS Equity,OMX,38854.039,560.0,1584.887,19.06856,,13.297,1.02,9743.313,,,,,
2020-11-30,VOW3 GR Equity,DAX,75311.0607,673.0,206.205,141.98,,,0.312,70226.5,,,,,
2020-11-30,VZ US Equity,DOW,209120.19,3812.0,4138.094,50.53539,,11.967,1.873,29507.009,,,,,
2020-11-30,WBA US Equity,DOW,27533.424,1756.0,865.916,31.79689,1.3725,7.353,0.221,,9352.518,,26651.665,13561.988,6582.7338
2020-11-30,WMT US Equity,DOW,362196.01,3147.0,2833.753,127.81496,,25.011,0.77,127367.84,,,,,
2020-12-26,AAPL US Equity,DOW,,,,,0.8468,,,,4078.5697,,93667.142,52362.831,22226.687
2020-12-26,INTC US Equity,DOW,,,,,0.5377,,,,6911.3426,110600.0,16791.986,4577.2164,5562.2078
2020-12-31,1894239D SS Equity,DAX,,488.0,,,1.4743,,,2861.75,1361.2,14194.0,2573.3,2050.5,602.5
2020-12-31,1COV GR Equity,DAX,9752.736,566.0,193.2,50.48,0.876,,0.738,3341.667,1663.0,,3007.0,1241.0,1593.0
2020-12-31,AAPL US Equity,DOW,1845400.0,4944.0,17001.802,108.53988,,30.872,6.796,87323.76,,,,,
2020-12-31,ABB SS Equity,OMX,49285.73,751.0,2168.148,22.73172,0.5994,17.405,2.107,5960.378,3655.6237,105600.0,6021.8806,3739.0593,5249.0798
2020-12-31,ADS GR Equity,DAX,59703.9818,948.0,200.416,297.9,0.903,30.677,2.406,5924.833,4397.0,,5548.0,2390.0,1952.0
2020-12-31,AIR FP Equity,DAX,70400.9215,755.0,784.149,89.78,0.4446,19.151,1.186,21641.25,30401.0,131349.0,19751.0,8722.0,5132.0
2020-12-31,ALFA SS Equity,OMX,9422.5407,431.0,419.456,22.4637,0.6621,,2.305,1085.464,918.0419,16882.0,1042.3809,251.4338,580.7065
2020-12-31,ALIV SS Equity,OMX,6632.2201,105.0,87.338,75.93783,0.9978,11.591,0.856,2016.365,653.0061,68216.0,2110.2575,1003.4356,1488.4254
2020-12-31,ALV GR Equity,DAX,82747.2308,1041.0,412.293,200.7,0.1085,11.064,,,,,31937.0,,
2020-12-31,AMGN US Equity,DOW,109490.56,3099.0,582.169,188.07362,0.4146,13.086,5.067,5602.32,3184.4581,24300.0,5562.3999,1162.3722,3701.4315
2020-12-31,ASSAB SS Equity,OMX,22364.108,668.0,1055.05,20.10119,0.7444,20.442,2.349,2423.221,1003.2467,48471.0,2270.7238,699.4557,1360.1911
2020-12-31,ATCOA SS Equity,OMX,49353.286,662.0,839.394,41.80055,0.8866,28.286,4.549,2685.123,1338.7903,40160.0,2508.5367,1115.0282,1871.4198
2020-12-31,ATCOB SS Equity,OMX,49353.286,394.0,390.219,36.55935,0.8866,24.74,4.549,2685.123,1338.7903,40160.0,2508.5367,1115.0282,1871.4198
2020-12-31,AXP US Equity,DOW,79637.602,2295.0,805.202,98.90389,0.196,14.55,2.273,8894.512,,63700.0,8167.5215,7725.1534,35528.834
2020-12-31,AZN SS Equity,OMX,107941.67,1051.0,1312.66,82.23124,0.4155,16.87,4.025,6478.721,3291.6155,76100.0,6213.0515,1922.2904,3113.2924
2020-12-31,BA US Equity,DOW,98849.263,2338.0,564.53,175.1002,0.407,33.379,1.415,17445.585,66169.325,141000.0,12831.922,10575.051,1599.182
2020-12-31,BAS GR Equity,DAX,59443.9411,786.0,918.479,64.72,0.7073,15.558,0.947,14938.5,10010.0,110302.0,15905.0,5291.0,9466.0
2020-12-31,BAYN GR Equity,DAX,47308.6317,894.0,982.424,48.155,0.3407,,,10289.0,10961.0,99538.0,9995.0,5683.0,9555.0
2020-12-31,BEI GR Equity,DAX,23798.88,555.0,252.0,94.44,0.6935,,3.102,1876.0,1001.0,20306.0,3576.0,1642.0,1244.0
2020-12-31,BMW GR Equity,DAX,46621.1882,754.0,601.995,72.23,0.4452,,0.459,,14896.0,120726.0,29482.0,8644.0,2298.0
2020-12-31,BNR GR Equity,DAX,9786.03,550.0,154.5,63.34,1.4103,,0.781,,978.9,17244.0,2876.2,1229.8,1597.5
2020-12-31,BOL SS Equity,OMX,7911.5458,510.0,273.511,28.92586,0.8109,13.01,1.368,1446.075,1417.2265,6071.0,1575.9981,657.6496,361.4236
2020-12-31,CAT US Equity,DOW,80886.603,2345.0,543.258,148.89162,0.5326,19.006,2.117,9833.019,9326.7894,97300.0,9420.1934,5012.6789,5862.5767
2020-12-31,CON GR Equity,DAX,24250.7254,603.0,200.006,108.321,0.8201,,0.556,,4238.2,236386.0,10963.3,5933.1,7353.2
2020-12-31,CRM US Equity,DOW,166637.13,2673.0,915.445,182.02863,,56.28,7.052,5726.739,,,,,
2020-12-31,CSCO US Equity,DOW,154676.29,3719.0,4225.514,36.60532,,13.135,3.715,10151.37,,,,,
2020-12-31,CVX US Equity,DOW,132979.7,3307.0,1925.017,69.07975,0.3959,16.934,1.251,25979.602,4642.9448,47736.0,20830.073,8816.3599,
2020-12-31,DAI GR Equity,DAX,61825.9061,770.0,1069.837,48.512,0.4953,5.205,0.347,,26444.0,288481.0,46621.0,12378.0,10649.0
2020-12-31,DB1 GR Equity,DAX,26457.5,784.0,190.0,139.25,0.0219,19.626,7.448,851.75,0.0,6522.0,779.6,388.6,616.6
2020-12-31,DBK GR Equity,DAX,18495.5527,593.0,2066.773,8.949,0.0231,,0.803,5433.0,,84659.0,6754.0,,
2020-12-31,DHER GR Equity,DAX,25320.9977,461.0,199.378,127.0,0.5852,,,,36.1,29552.0,1514.3,96.6,100.9
2020-12-31,DIS US Equity,DOW,268322.03,3821.0,1810.485,148.2045,,39.82,3.914,16003.618,,,,,
2020-12-31,DOW US Equity,DOW,33646.004,1692.0,741.121,45.39877,0.6319,16.885,0.982,8322.757,4663.3947,35700.0,8976.6436,3078.1186,3958.2822
2020-12-31,DPW GR Equity,DAX,50181.9061,876.0,1239.059,40.5,1.2419,,0.713,,439.0,526896.0,19116.0,7309.0,8222.0
2020-12-31,DTE GR Equity,DAX,71207.6133,918.0,4761.459,14.955,0.4637,,0.688,26922.0,2695.0,226291.0,27622.0,9691.0,13523.0
2020-12-31,ELUXB SS Equity,OMX,5868.2794,390.0,300.728,18.99438,1.1236,,,,1315.1997,47543.0,3304.2354,3116.1465,1985.1921
2020-12-31,ENR GR Equity,DAX,21799.3558,438.0,726.645,30.0,,18.293,0.708,6760.0,6552.0,92000.0,6541.0,4825.0,5112.0
2020-12-31,EOAN GR Equity,DAX,23940.9136,671.0,2641.319,9.064,0.63,,,,1131.0,,17630.0,8064.0,7714.0
2020-12-31,ERICB SS Equity,OMX,32517.054,682.0,3072.396,9.69225,0.8483,13.766,1.314,6887.13,2796.728,100824.0,6782.5422,3184.0316,4186.8801
2020-12-31,ESSITYB SS Equity,OMX,18477.212,608.0,640.607,26.25563,0.7683,17.039,1.516,3112.914,1630.7362,46084.0,3017.1055,1472.2712,1774.2704
2020-12-31,EVO SS Equity,OMX,17594.803,359.0,212.327,82.86653,0.3115,,,,0.0,6825.0,177.658,15.335,120.481
2020-12-31,FME GR Equity,DAX,19974.1821,657.0,292.877,68.2,0.5527,,,,1895.31,124942.0,4400.0,731.993,3096.561
2020-12-31,FRE GR Equity,DAX,21097.348,761.0,557.541,37.84,0.5429,,,,3945.0,,9304.0,1816.0,6937.0
2020-12-31,GETIB SS Equity,OMX,5193.7697,272.0,254.152,19.06883,0.6647,,1.842,,449.3159,10818.0,861.4871,143.9324,531.3355
2020-12-31,GS US Equity,DOW,77369.862,1976.0,344.068,215.7137,0.0496,9.193,2.375,8472.256,,40500.0,11154.985,,
2020-12-31,HD US Equity,DOW,233919.59,3746.0,1076.601,217.27607,,19.944,2.136,24752.056,,,,,
2020-12-31,HEI GR Equity,DAX,12147.0567,596.0,198.416,61.22,0.4965,,0.626,4505.0,1971.3,53122.0,9351.8,2611.0,1562.4
2020-12-31,HEN3 GR Equity,DAX,36929.3381,601.0,178.163,92.3,0.6244,,1.835,4898.6,2190.0,52950.0,9765.0,3953.0,3106.0
2020-12-31,HEXAB SS Equity,OMX,27356.438,534.0,2462.606,10.63271,0.3534,29.051,6.419,1152.182,371.1,20596.0,1038.0,207.4,884.7
2020-12-31,HFG GR Equity,DAX,10988.231,377.0,173.864,63.2,3.5785,34.917,2.442,1074.0,113.7,6432.0,1108.5,291.7,28.8
2020-12-31,HMB SS Equity,OMX,28258.042,478.0,1460.672,17.0736,,20.353,1.292,5887.177,,,,,
2020-12-31,HON US Equity,DOW,122084.71,2732.0,701.686,173.98773,0.5295,24.275,4.125,7469.703,3671.9836,113000.0,7462.3695,4703.4765,4449.8978
2020-12-31,IBM US Equity,DOW,91751.55,2857.0,891.057,98.35259,0.4778,9.666,1.484,17181.975,1504.2945,352600.0,17077.926,4014.7239,
2020-12-31,IFX GR Equity,DAX,40992.8645,840.0,1305.921,31.39,0.515,22.421,3.455,,1955.0,47058.0,2631.0,1127.0,1155.0
2020-12-31,INTC US Equity,DOW,167003.98,3659.0,4098.0,40.75256,,10.285,2.854,15254.207,,,,,
2020-12-31,INVEB SS Equity,OMX,459161.4,492.0,1821.937,14.86992,0.1619,,,,,13964.0,1504.5567,,
2020-12-31,JNJ US Equity,DOW,338903.53,4296.0,2632.543,128.7362,,16.36,4.482,,,,,,
2020-12-31,JPM US Equity,DOW,316838.58,4144.0,3048.203,103.94274,0.0427,11.677,3.276,24241.002,,255351.0,25586.704,,
2020-12-31,KINVB SS Equity,OMX,11500.525,362.0,241.911,24.50494,0.4283,42.71,78.725,,,40.0,464.515,,
2020-12-31,KO US Equity,DOW,192778.17,3358.0,4297.435,44.8589,0.3802,23.948,6.1,7597.162,2671.5746,80300.0,7220.0521,2876.8916,2571.7791
2020-12-31,LIN US Equity,DAX,112997.28,1967.0,524.227,215.5501,0.3116,26.42,4.616,6044.692,1414.3149,74207.0,6097.3428,2531.6973,3408.589
2020-12-31,MCD US Equity,DOW,130786.03,3207.0,745.111,175.52556,0.3836,24.326,7.065,4688.318,41.7996,200000.0,4455.4538,606.3804,
2020-12-31,MMM US Equity,DOW,82472.553,2887.0,576.822,142.97751,0.6996,17.482,2.908,6963.386,3467.4847,94987.0,7196.575,2094.8875,3848.6708
2020-12-31,MRK GR Equity,DAX,61021.0752,649.0,129.242,140.35,0.4097,25.139,3.622,,3294.0,58096.0,4598.5,1095.0,3027.0
2020-12-31,MRK US Equity,DOW,169289.83,3781.0,2530.034,63.80239,0.5097,,3.77,10896.053,5161.5542,74000.0,10492.595,3757.8732,6422.0859
2020-12-31,MSFT US Equity,DOW,1375500.0,5364.0,7560.496,181.93865,0.5223,28.923,9.328,36521.205,1573.8241,,36117.868,10445.808,21761.963
2020-12-31,MTX GR Equity,DAX,11330.5771,486.0,53.095,213.4,0.5012,25.462,2.216,1547.667,1278.0,10313.0,1020.2,169.0,970.0
2020-12-31,MUV2 GR Equity,DAX,34016.0204,825.0,140.099,242.8,0.2222,10.004,,,,39642.0,17902.0,,
2020-12-31,NDA SS Equity,OMX,27023.718,498.0,4049.952,6.6726,0.0204,,,2214.5,,28051.0,2761.0,,
2020-12-31,NKE US Equity,DOW,181663.28,2879.0,1254.809,115.72188,,33.853,4.46,9769.577,,,,,
2020-12-31,PAH3 GR Equity,DAX,17272.5,468.0,153.125,56.4,,,,,5.0,916.0,31.0,5.0,18.0
2020-12-31,PG US Equity,DOW,282218.7,3893.0,2479.606,113.81595,0.6382,22.237,4.401,15057.232,4872.8016,,16555.56,9838.0368,3941.9223
2020-12-31,PUM GR Equity,DAX,13918.0978,496.0,150.825,92.28,1.1552,44.238,2.139,1684.0,1138.0,14374.0,1520.1,941.5,621.0
2020-12-31,QGEN US Equity,DAX,9889.0672,637.0,228.749,43.23108,0.3355,23.531,5.786,473.793,238.1849,5600.0,478.9617,96.6487,311.263
2020-12-31,RWE GR Equity,DAX,23376.9271,592.0,676.22,34.57,0.2179,,,,1632.0,19498.0,4296.0,2387.0,3007.0
2020-12-31,SAND SS Equity,OMX,25065.229,569.0,1254.386,19.98207,0.7214,18.307,2.624,2417.654,2137.3862,37125.0,2183.9805,694.1802,1231.1894
2020-12-31,SAP GR Equity,DAX,131720.2238,1241.0,1228.504,107.22,0.4607,20.513,4.553,6814.455,0.0,102430.0,7539.0,1213.0,6199.0
2020-12-31,SCAB SS Equity,OMX,10019.458,398.0,637.755,14.22469,0.1807,,,,402.5329,4196.0,447.5562,330.3677,195.4932
2020-12-31,SEBA SS Equity,OMX,18412.174,466.0,2170.019,8.3879,0.0227,,,,,16007.0,1597.0504,,
2020-12-31,SHBA SS Equity,OMX,16268.44,510.0,1944.777,7.85499,0.0193,9.106,3.546,,,12563.0,1366.7422,,
2020-12-31,SHL GR Equity,DAX,45128.5,464.0,1075.0,41.98,0.6137,20.782,2.384,4426.0,2384.0,54500.0,3868.0,1350.0,2588.0
2020-12-31,SIE GR Equity,DAX,99892.0,1024.0,850.0,117.52,0.4065,17.057,1.62,14414.0,7743.0,292000.0,14071.0,7025.0,13866.0
2020-12-31,SINCH SS Equity,OMX,8403.0634,174.0,631.737,13.30153,0.9652,,,,0.0,858.0,292.3449,67.6646,191.7461
2020-12-31,SKAB SS Equity,OMX,8740.6722,416.0,400.219,20.8159,1.2743,,,,109.4921,31517.0,4154.4167,960.4452,1321.7693
2020-12-31,SKFB SS Equity,OMX,9647.6519,471.0,423.98,21.18318,0.8107,14.475,1.204,1957.231,1566.0363,40963.0,1907.5717,841.9946,1222.9277
2020-12-31,SRT3 GR Equity,DAX,25781.184,444.0,37.44,343.6,0.6174,63.748,9.136,,558.556,10637.0,1278.857,330.742,314.26
2020-12-31,SWEDA SS Equity,OMX,16194.577,449.0,1132.006,14.30609,0.0235,,3.518,,,17373.0,1460.7953,,
2020-12-31,SWMA SS Equity,OMX,10269.093,466.0,1622.0,6.33113,1.1362,16.74,5.687,440.004,181.5579,6733.0,403.1124,40.7112,156.9719
2020-12-31,SY1 GR Equity,DAX,14680.2445,576.0,135.427,108.4,0.592,,3.898,900.25,862.887,10531.0,1699.246,334.178,600.795
2020-12-31,TEL2B SS Equity,OMX,7442.9117,438.0,667.783,10.78019,0.3422,,2.754,713.929,82.0196,4528.0,671.0419,173.0971,175.7847
2020-12-31,TELIA SS Equity,OMX,13786.328,450.0,4089.632,3.37104,0.3635,,1.667,2147.414,190.9145,20741.0,2286.9028,1424.5923,807.9525
2020-12-31,TRV US Equity,DOW,29085.44,1574.0,253.309,114.82209,0.2819,12.442,1.026,7034.862,,30600.0,7040.6199,,
2020-12-31,UNH US Equity,DOW,272173.78,3307.0,948.821,286.85481,1.3855,16.66,1.101,61067.001,0.0,330000.0,54892.016,17891.207,10527.607
2020-12-31,V US Equity,DOW,431076.61,4052.0,1695.677,178.92025,0.2768,32.28,19.461,5338.379,0.0,,4768.3703,107.1575,1428.2209
2020-12-31,VNA GR Equity,DAX,33817.425,746.0,603.647,56.022,0.0718,22.499,12.982,,,10622.0,1113.2,229.5,268.9
2020-12-31,VOLVB SS Equity,OMX,39189.874,569.0,1585.339,19.23758,0.6536,12.903,0.998,10127.137,4740.5122,96194.0,9445.9497,5933.5784,3549.5363
2020-12-31,VOW3 GR Equity,DAX,81624.612,681.0,206.205,152.42,0.4525,,0.338,,43823.0,662600.0,67397.0,22677.0,16244.0
2020-12-31,VZ US Equity,DOW,198865.48,3803.0,4138.094,48.05726,0.4219,11.629,1.819,28794.838,1469.1207,132200.0,29088.149,5453.5787,19564.008
2020-12-31,WBA US Equity,DOW,28181.926,1756.0,863.902,32.62168,,7.717,0.231,30835.727,,,,,
2020-12-31,WMT US Equity,DOW,333612.73,3152.0,2829.286,117.91411,,23.577,0.725,124124.02,,,,,
2021-01-02,DIS US Equity,DOW,,,,,0.3017,,,,1211.6251,,13612.35,13761.768,11503.07
2021-01-03,JNJ US Equity,DOW,,,,,0.4966,,,,7649.6111,134500.0,18828.086,7781.4163,11114.204
2021-01-23,CSCO US Equity,DOW,,,,,0.5163,,,,1180.2416,,9943.045,1534.4785,3623.7363
2021-01-29,1894239D SS Equity,DAX,,506.0,,,,,,2909.0,,,,,
2021-01-29,1COV GR Equity,DAX,10823.064,577.0,193.2,56.02,,8.011,0.804,3250.0,,,,,
2021-01-29,AAPL US Equity,DOW,1826000.0,5019.0,16788.096,108.77019,,28.569,6.392,92937.737,,,,,
2021-01-29,ABB SS Equity,OMX,52765.178,755.0,2168.148,24.33652,,18.225,2.192,6104.261,,,,,
2021-01-29,ADS GR Equity,DAX,52769.5818,958.0,200.416,263.3,,26.556,2.143,5922.214,,,,,
2021-01-29,AIR FP Equity,DAX,65241.2193,767.0,784.149,83.2,,17.208,1.152,20883.0,,,,,
2021-01-29,ALFA SS Equity,OMX,9083.0634,428.0,419.456,21.65437,,,2.256,1060.831,,,,,
2021-01-29,ALIV SS Equity,OMX,6447.0918,106.0,87.338,73.81814,,10.678,0.79,2105.792,,,,,
2021-01-29,ALV GR Equity,DAX,77098.8149,1046.0,412.293,187.0,,10.551,,,,,,,
2021-01-29,AMGN US Equity,DOW,115853.09,3114.0,582.169,199.00264,,13.666,5.333,5596.003,,,,,
2021-01-29,ASSAB SS Equity,OMX,22720.778,678.0,1055.05,20.42177,,20.993,2.382,2435.862,,,,,
2021-01-29,ATCOA SS Equity,OMX,52808.477,668.0,839.394,44.9062,,30.143,4.933,2664.227,,,,,
2021-01-29,ATCOB SS Equity,OMX,52808.477,390.0,390.219,38.73332,,25.999,4.933,2664.227,,,,,
2021-01-29,AXP US Equity,DOW,77142.516,2331.0,805.0,95.82921,,14.028,2.177,8881.121,,,,,
2021-01-29,AZN SS Equity,OMX,111305.43,1059.0,1312.669,84.79324,,17.277,3.981,6972.96,,,,,
2021-01-29,BA US Equity,DOW,90361.045,2392.0,564.53,160.06429,,27.913,1.237,19469.384,,,,,
2021-01-29,BAS GR Equity,DAX,58617.3103,793.0,918.479,63.82,,14.374,0.908,16348.333,,,,,
2021-01-29,BAYN GR Equity,DAX,49180.1495,891.0,982.424,50.06,,7.968,,,,,,,
2021-01-29,BEI GR Equity,DAX,22836.24,545.0,252.0,90.62,,,2.982,1862.75,,,,,
2021-01-29,BMW GR Equity,DAX,45240.5979,759.0,601.995,70.05,,,0.439,31100.75,,,,,
2021-01-29,BNR GR Equity,DAX,10051.77,557.0,154.5,65.06,,,0.802,3011.333,,,,,
2021-01-29,BOL SS Equity,OMX,7416.8762,515.0,273.511,27.11727,,12.21,1.275,1472.932,,,,,
2021-01-29,CAT US Equity,DOW,81873.841,2405.0,543.258,150.70887,,19.324,2.11,9944.067,,,,,
2021-01-29,CON GR Equity,DAX,23120.6916,612.0,200.006,103.273,,,0.542,11188.75,,,,,
2021-01-29,CRM US Equity,DOW,170626.6,2711.0,917.734,185.92153,,57.133,7.166,5738.977,,,,,
2021-01-29,CSCO US Equity,DOW,155104.01,3747.0,4221.0,36.7458,,13.062,3.691,10185.383,,,,,
2021-01-29,CVX US Equity,DOW,135189.12,3321.0,1925.017,70.2275,,16.922,1.246,25861.208,,,,,
2021-01-29,DAI GR Equity,DAX,62061.2703,778.0,1069.837,48.696,,8.499,0.353,50125.333,,,,,
2021-01-29,DB1 GR Equity,DAX,25222.5,773.0,190.0,132.75,,17.583,7.082,857.2,,,,,
2021-01-29,DBK GR Equity,DAX,17261.6892,597.0,2066.773,8.352,,,0.855,5349.0,,,,,
2021-01-29,DHER GR Equity,DAX,26008.6431,478.0,208.821,124.55,,,,,,,,,
2021-01-29,DIS US Equity,DOW,251487.59,3917.0,1814.264,138.61688,,36.464,3.645,16032.761,,,,,
2021-01-29,DOW US Equity,DOW,31704.75,1725.0,741.121,42.77943,,15.057,0.886,8951.643,,,,,
2021-01-29,DPW GR Equity,DAX,50727.0922,897.0,1239.059,40.94,,,0.706,19297.5,,,,,
2021-01-29,DTE GR Equity,DAX,70302.9362,931.0,4761.459,14.765,,,0.681,26902.667,,,,,
2021-01-29,ELUXB SS Equity,OMX,6239.8719,387.0,300.728,20.18511,,,,3018.464,,,,,
2021-01-29,ENR GR Equity,DAX,22249.8758,496.0,726.645,30.62,,18.671,0.724,6016.0,,,,,
2021-01-29,EOAN GR Equity,DAX,23100.9742,676.0,2641.319,8.746,,,,,,,,,
2021-01-29,ERICB SS Equity,OMX,35028.025,693.0,3072.396,10.41796,,15.372,1.433,6849.115,,,,,
2021-01-29,ESSITYB SS Equity,OMX,18534.858,597.0,640.607,26.35799,,13.685,1.516,3174.213,,,,,
2021-01-29,EVO SS Equity,OMX,17076.377,377.0,212.327,80.42489,,,,,,,,,
2021-01-29,FME GR Equity,DAX,19499.722,660.0,292.877,66.58,,,1.06,4584.667,,,,,
2021-01-29,FRE GR Equity,DAX,20623.4382,758.0,557.541,36.99,,,0.541,9646.0,,,,,
2021-01-29,GETIB SS Equity,OMX,5795.9323,275.0,254.152,21.27966,,19.302,2.091,837.312,,,,,
2021-01-29,GS US Equity,DOW,80168.421,2039.0,344.068,223.51632,,8.285,2.375,8831.124,,,,,
2021-01-29,HD US Equity,DOW,240327.25,3795.0,1076.601,223.22783,,20.12,2.145,25126.323,,,,,
2021-01-29,HEI GR Equity,DAX,12083.5634,603.0,198.416,60.9,,,0.624,4488.0,,,,,
2021-01-29,HEN3 GR Equity,DAX,35293.9939,596.0,178.163,85.6,,,1.749,4930.167,,,,,
2021-01-29,HEXAB SS Equity,OMX,26530.274,544.0,2462.606,10.31161,,28.097,6.21,1140.0,,,,,
2021-01-29,HFG GR Equity,DAX,12057.4971,394.0,173.864,69.35,,38.315,2.679,1074.0,,,,,
2021-01-29,HMB SS Equity,OMX,29213.473,492.0,1460.672,17.65088,,23.734,1.369,5748.93,,,,,
2021-01-29,HON US Equity,DOW,112997.32,2793.0,701.686,161.03693,,22.678,3.785,7589.168,,,,,
2021-01-29,IBM US Equity,DOW,87482.536,2891.0,891.057,93.77645,,9.53,1.417,17171.546,,,,,
2021-01-29,IFX GR Equity,DAX,43232.5192,854.0,1305.921,33.105,,23.646,3.636,2798.333,,,,,
2021-01-29,INTC US Equity,DOW,185902.68,3658.0,4063.0,45.75503,,11.579,3.071,15734.15,,,,,
2021-01-29,INVEB SS Equity,OMX,470915.97,499.0,1821.937,15.14623,,,,,,,,,
2021-01-29,JNJ US Equity,DOW,353978.48,4351.0,2632.543,134.46258,,16.18,4.543,19807.258,,,,,
2021-01-29,JPM US Equity,DOW,323287.41,4224.0,3048.203,106.05836,,11.456,3.257,25146.17,,,,,
2021-01-29,KINVB SS Equity,OMX,11353.132,374.0,241.911,24.06742,,42.227,78.234,,,,,,
2021-01-29,KO US Equity,DOW,170558.42,3406.0,4297.435,39.68843,,21.1,5.343,7626.708,,,,,
2021-01-29,LIN US Equity,DAX,105858.65,2008.0,523.34,202.27498,,24.565,4.257,6097.032,,,,,
2021-01-29,MCD US Equity,DOW,127649.08,3256.0,745.111,171.31553,,23.034,6.763,4725.59,,,,,
2021-01-29,MMM US Equity,DOW,83518.407,2928.0,576.822,144.79064,,17.399,2.899,7169.747,,,,,
2021-01-29,MRK GR Equity,DAX,59890.6527,665.0,129.242,137.75,,19.22,3.409,4837.333,,,,,
2021-01-29,MRK US Equity,DOW,160723.5,3805.0,2530.034,60.57389,,10.63,3.582,10955.517,,,,,
2021-01-29,MSFT US Equity,DOW,1442000.0,5441.0,7542.216,191.19683,,27.76,9.306,39012.241,,,,,
2021-01-29,MTX GR Equity,DAX,10244.7961,492.0,53.344,192.05,,22.852,2.004,1547.333,,,,,
2021-01-29,MUV2 GR Equity,DAX,30849.7846,833.0,140.099,220.2,,9.297,,,,,,,
2021-01-29,NDA SS Equity,OMX,27104.474,503.0,4049.952,6.69254,,,,2214.5,,,,,
2021-01-29,NKE US Equity,DOW,173593.22,2951.0,1271.479,110.11375,,32.021,4.222,9892.573,,,,,
2021-01-29,PAH3 GR Equity,DAX,17738.0,461.0,153.125,57.92,,,,,,,,,
2021-01-29,PG US Equity,DOW,260232.49,3924.0,2462.476,105.6792,,20.274,3.956,15451.392,,,,,
2021-01-29,PUM GR Equity,DAX,12192.6639,510.0,150.825,80.84,,37.989,1.864,1713.0,,,,,
2021-01-29,QGEN US Equity,DAX,10209.989,649.0,228.749,44.63403,,24.11,5.928,,,,,,
2021-01-29,RWE GR Equity,DAX,23965.2385,606.0,676.22,35.44,,,,,,,,,
2021-01-29,SAND SS Equity,OMX,25827.058,566.0,1254.386,20.5894,,18.166,2.65,2481.914,,,,,
